               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 106,             0.03435,            0.087318,            0.016232,             0.95389,             0.86285,             0.95471,              0.7621,            0.024875,             0.06934,           0.0085319,            0.006535,            0.006535,            0.006535
                 107,            0.033302,            0.089197,            0.016361,             0.95139,             0.86475,             0.95729,             0.75202,            0.025647,            0.070031,            0.008248,            0.006502,            0.006502,            0.006502
                 108,            0.036146,            0.089716,            0.016325,             0.95511,              0.8686,             0.95731,             0.75783,            0.025208,            0.070142,            0.008234,            0.006469,            0.006469,            0.006469
                 109,            0.033583,             0.08666,            0.016404,             0.95917,             0.86759,             0.95829,             0.75783,            0.025251,            0.070474,           0.0081029,            0.006436,            0.006436,            0.006436
                 110,             0.03295,            0.085866,            0.016062,             0.95898,             0.86874,             0.95861,             0.76184,            0.024764,            0.069442,           0.0082601,            0.006403,            0.006403,            0.006403
                 111,            0.034434,            0.088033,            0.015513,             0.95669,             0.87431,             0.96031,             0.75359,            0.026243,            0.069982,           0.0078919,             0.00637,             0.00637,             0.00637
                 112,            0.033919,            0.086206,            0.015195,             0.96374,             0.87612,             0.96219,             0.77664,            0.024095,            0.068684,           0.0078746,            0.006337,            0.006337,            0.006337
                 113,            0.034289,            0.086605,            0.015504,             0.96395,             0.87484,             0.95891,             0.76074,            0.025528,            0.071004,           0.0081204,            0.006304,            0.006304,            0.006304
                 114,            0.033511,            0.087864,            0.015429,             0.96406,             0.87224,             0.96067,             0.77388,            0.024332,             0.06941,            0.007743,            0.006271,            0.006271,            0.006271
                 115,            0.033475,            0.088857,            0.015625,             0.96392,             0.87845,             0.96249,             0.77713,            0.024172,            0.068658,           0.0078491,            0.006238,            0.006238,            0.006238
                 116,              0.0336,            0.087268,            0.015191,             0.96809,             0.88698,             0.96605,             0.78232,            0.023785,            0.068444,           0.0074438,            0.006205,            0.006205,            0.006205
                 117,            0.033159,            0.086512,            0.014943,             0.96637,             0.88104,             0.96554,             0.77862,             0.02447,            0.068083,           0.0073646,            0.006172,            0.006172,            0.006172
                 118,            0.034698,             0.08927,            0.015338,             0.96459,             0.88149,             0.96515,             0.77558,             0.02469,            0.068172,           0.0074424,            0.006139,            0.006139,            0.006139
                 119,            0.032347,            0.084612,            0.014323,             0.96686,             0.89126,             0.96765,             0.78801,            0.024121,            0.067316,           0.0070639,            0.006106,            0.006106,            0.006106
                 120,            0.031889,            0.083255,            0.014044,             0.96761,             0.88976,             0.96883,             0.79124,            0.023568,            0.067394,           0.0070283,            0.006073,            0.006073,            0.006073
