               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 151,             0.02114,           0.0059668,           0.0027396,             0.96734,             0.98217,             0.99143,             0.77757,            0.013338,           0.0032867,           0.0009244,             0.00505,             0.00505,             0.00505
                 152,            0.021084,           0.0058963,           0.0026384,             0.97349,             0.98035,             0.98935,             0.77044,            0.013572,           0.0032916,          0.00086287,            0.005017,            0.005017,            0.005017
                 153,            0.020986,           0.0058258,           0.0022385,             0.96779,             0.98198,             0.99091,             0.78171,            0.013317,           0.0032994,          0.00082158,            0.004984,            0.004984,            0.004984
                 154,            0.020774,           0.0058107,            0.002691,             0.97405,             0.97965,             0.98966,             0.77985,            0.013434,           0.0032654,          0.00082823,            0.004951,            0.004951,            0.004951
                 155,            0.021052,           0.0060253,           0.0026001,             0.96238,              0.9901,             0.99073,             0.78066,            0.013408,           0.0032826,          0.00083084,            0.004918,            0.004918,            0.004918
                 156,             0.02116,           0.0059771,            0.002622,             0.97959,             0.98346,             0.99206,             0.78776,            0.013307,           0.0032366,          0.00079632,            0.004885,            0.004885,            0.004885
                 157,            0.020545,           0.0057506,           0.0026086,             0.96564,             0.98528,             0.99181,             0.77957,            0.013408,           0.0032816,          0.00080533,            0.004852,            0.004852,            0.004852
                 158,             0.02095,           0.0059871,           0.0024386,             0.96168,             0.98312,              0.9889,             0.78197,            0.013586,           0.0032906,          0.00081769,            0.004819,            0.004819,            0.004819
                 159,            0.021105,           0.0059155,           0.0022609,             0.96692,             0.97765,             0.98863,             0.77682,            0.013382,           0.0032582,          0.00080931,            0.004786,            0.004786,            0.004786
                 160,            0.020375,           0.0059053,           0.0028198,             0.96081,             0.98649,             0.98905,             0.77748,             0.01343,           0.0032331,          0.00080324,            0.004753,            0.004753,            0.004753
                 161,            0.020997,           0.0060548,            0.002328,             0.96538,             0.98549,             0.98789,             0.77717,            0.013396,           0.0032402,          0.00079574,             0.00472,             0.00472,             0.00472
                 162,            0.020998,           0.0058233,           0.0026813,             0.96847,             0.98511,             0.98655,              0.7778,            0.013431,           0.0032433,          0.00071263,            0.004687,            0.004687,            0.004687
                 163,            0.020655,           0.0058469,           0.0022985,             0.97628,             0.98546,             0.98968,             0.77733,            0.013292,           0.0032294,          0.00072175,            0.004654,            0.004654,            0.004654
                 164,            0.021004,           0.0058669,           0.0025164,              0.9614,             0.98562,             0.99056,             0.78021,            0.013306,           0.0032256,          0.00077368,            0.004621,            0.004621,            0.004621
                 165,            0.020689,           0.0058519,           0.0022578,             0.97491,             0.98946,             0.99279,             0.78235,            0.013077,           0.0032195,          0.00074682,            0.004588,            0.004588,            0.004588
                 166,            0.020646,             0.00574,           0.0024204,             0.97103,             0.98324,             0.98843,              0.7879,            0.013058,           0.0032039,          0.00072208,            0.004555,            0.004555,            0.004555
                 167,            0.020248,           0.0057872,           0.0025577,             0.97784,             0.98761,             0.99235,             0.79088,            0.012969,           0.0031705,          0.00075208,            0.004522,            0.004522,            0.004522
                 168,            0.020193,           0.0056712,           0.0021638,             0.96855,              0.9866,             0.99175,             0.78503,            0.013008,           0.0031691,          0.00075062,            0.004489,            0.004489,            0.004489
                 169,            0.020193,           0.0057788,           0.0020037,             0.97158,              0.9877,             0.99152,             0.79119,              0.0129,           0.0031651,          0.00075577,            0.004456,            0.004456,            0.004456
                 170,            0.020468,            0.005648,           0.0024253,             0.98061,             0.98931,             0.99212,             0.78874,            0.012841,           0.0031532,          0.00073728,            0.004423,            0.004423,            0.004423
                 171,            0.020387,           0.0056902,           0.0024567,             0.96775,             0.99185,             0.99297,             0.79161,            0.012846,           0.0031808,          0.00079664,             0.00439,             0.00439,             0.00439
                 172,             0.02036,            0.005663,           0.0023755,             0.97993,              0.9923,               0.993,              0.7898,            0.012746,           0.0031439,          0.00070925,            0.004357,            0.004357,            0.004357
                 173,            0.020446,           0.0058047,           0.0021978,             0.97196,             0.98734,             0.99208,             0.79211,            0.012898,           0.0031578,          0.00072671,            0.004324,            0.004324,            0.004324
                 174,            0.019942,           0.0056961,           0.0022096,             0.98063,             0.99303,             0.99374,             0.79307,            0.012805,           0.0031338,          0.00071738,            0.004291,            0.004291,            0.004291
                 175,            0.019615,           0.0057684,           0.0023978,             0.97647,             0.98957,             0.99336,             0.78643,             0.01273,           0.0031266,          0.00069246,            0.004258,            0.004258,            0.004258
                 176,            0.020101,           0.0055842,           0.0025249,             0.97497,             0.99209,             0.99352,             0.79261,            0.012701,            0.003124,          0.00069434,            0.004225,            0.004225,            0.004225
                 177,             0.01983,           0.0055977,            0.002072,             0.98088,               0.992,             0.99334,             0.79636,            0.012719,           0.0031015,          0.00068048,            0.004192,            0.004192,            0.004192
                 178,             0.02007,            0.005723,           0.0022716,             0.97786,             0.98739,             0.99187,             0.79376,            0.012834,           0.0031206,          0.00067433,            0.004159,            0.004159,            0.004159
                 179,            0.019883,           0.0056724,           0.0025509,             0.97834,             0.98373,             0.99185,             0.78863,            0.012598,           0.0031262,          0.00068622,            0.004126,            0.004126,            0.004126
                 180,             0.02017,            0.005634,            0.002436,               0.975,             0.98232,             0.99118,             0.79126,            0.012717,            0.003123,          0.00064759,            0.004093,            0.004093,            0.004093
                 181,            0.019914,           0.0057195,            0.002018,             0.97402,             0.99163,             0.99319,             0.79118,            0.012617,           0.0031055,          0.00066278,             0.00406,             0.00406,             0.00406
                 182,            0.019659,           0.0055486,           0.0024023,             0.97717,             0.99026,             0.99176,             0.79298,            0.012486,            0.003113,          0.00066631,            0.004027,            0.004027,            0.004027
                 183,            0.019419,           0.0057164,           0.0018709,             0.97925,              0.9875,             0.99249,             0.79317,            0.012445,           0.0030817,          0.00064373,            0.003994,            0.003994,            0.003994
                 184,            0.019756,           0.0055079,           0.0022086,             0.97377,             0.98805,              0.9927,             0.79981,            0.012344,           0.0030689,          0.00066541,            0.003961,            0.003961,            0.003961
                 185,             0.01951,           0.0056451,           0.0020911,             0.98369,             0.99117,             0.99223,             0.79816,            0.012426,           0.0030632,          0.00062531,            0.003928,            0.003928,            0.003928
                 186,            0.019545,           0.0057715,           0.0020051,             0.97635,             0.98394,             0.99288,             0.79902,            0.012421,           0.0030719,          0.00062619,            0.003895,            0.003895,            0.003895
                 187,            0.019764,           0.0055944,           0.0022509,             0.97644,             0.98587,             0.99228,             0.79861,            0.012272,           0.0030542,          0.00065599,            0.003862,            0.003862,            0.003862
                 188,            0.019839,            0.005468,           0.0019213,             0.98616,             0.98552,             0.99294,             0.79628,            0.012363,           0.0030455,          0.00064093,            0.003829,            0.003829,            0.003829
                 189,            0.019153,           0.0055819,           0.0022635,             0.98295,             0.98865,             0.99247,             0.79616,            0.012308,           0.0030489,           0.0006321,            0.003796,            0.003796,            0.003796
                 190,            0.019417,           0.0055183,           0.0021165,             0.98351,             0.99134,             0.99373,             0.79936,             0.01221,           0.0030433,          0.00066763,            0.003763,            0.003763,            0.003763
                 191,            0.019329,           0.0056208,           0.0022056,             0.98249,             0.98878,             0.99359,             0.80048,            0.012249,           0.0030307,          0.00064393,             0.00373,             0.00373,             0.00373
                 192,            0.019541,           0.0055895,            0.002075,             0.97993,             0.99141,             0.99323,             0.79954,            0.012139,           0.0030454,          0.00062083,            0.003697,            0.003697,            0.003697
                 193,            0.019452,           0.0055288,           0.0018605,             0.98111,             0.99502,              0.9935,             0.79632,            0.012311,           0.0030482,          0.00057665,            0.003664,            0.003664,            0.003664
                 194,            0.019354,           0.0055827,           0.0021686,             0.97886,             0.99378,             0.99334,             0.80145,            0.012295,           0.0030497,          0.00058496,            0.003631,            0.003631,            0.003631
                 195,            0.019127,           0.0055076,           0.0024074,             0.98038,             0.98823,             0.99203,             0.80064,            0.012222,           0.0030297,          0.00062361,            0.003598,            0.003598,            0.003598
                 196,            0.019246,           0.0056251,           0.0021683,             0.98206,             0.99183,             0.99273,             0.80308,            0.012279,           0.0030276,          0.00058117,            0.003565,            0.003565,            0.003565
                 197,            0.018729,           0.0054899,            0.002101,             0.98056,             0.98853,             0.99245,             0.79977,            0.012424,            0.003033,          0.00056984,            0.003532,            0.003532,            0.003532
                 198,             0.01887,           0.0054964,           0.0015466,             0.97977,             0.99047,             0.99296,             0.80065,            0.012156,           0.0030174,          0.00056052,            0.003499,            0.003499,            0.003499
                 199,            0.018967,           0.0055075,           0.0019523,             0.98121,              0.9878,             0.99245,             0.80304,            0.012258,           0.0030228,          0.00059861,            0.003466,            0.003466,            0.003466
                 200,            0.019055,           0.0054155,           0.0021066,             0.98154,             0.99303,             0.99418,             0.80982,            0.012014,           0.0029864,          0.00056674,            0.003433,            0.003433,            0.003433
                 201,            0.018928,           0.0053848,            0.001724,             0.98199,             0.99428,             0.99373,             0.80704,            0.012063,           0.0029817,          0.00057153,              0.0034,              0.0034,              0.0034
                 202,            0.018534,           0.0053505,           0.0014238,             0.98476,             0.99468,             0.99385,             0.81212,             0.01187,           0.0029533,          0.00055829,            0.003367,            0.003367,            0.003367
                 203,            0.018857,           0.0054344,           0.0020142,             0.98238,             0.99401,             0.99328,             0.81078,            0.011876,           0.0029734,          0.00056324,            0.003334,            0.003334,            0.003334
                 204,            0.018822,           0.0054733,           0.0017945,             0.98454,             0.99192,             0.99366,              0.8101,             0.01179,           0.0029776,          0.00052983,            0.003301,            0.003301,            0.003301
                 205,            0.019042,           0.0054993,            0.001714,             0.98252,              0.9939,             0.99404,             0.81217,            0.011833,           0.0029557,          0.00052688,            0.003268,            0.003268,            0.003268
                 206,            0.018467,           0.0053456,           0.0018692,             0.98224,             0.99583,             0.99362,             0.81456,            0.011727,           0.0029482,           0.0005138,            0.003235,            0.003235,            0.003235
                 207,            0.018517,           0.0053578,           0.0016335,             0.98575,              0.9935,             0.99411,             0.81198,            0.011808,           0.0029341,          0.00052646,            0.003202,            0.003202,            0.003202
                 208,            0.018936,           0.0054568,           0.0020405,             0.98644,             0.99505,             0.99377,             0.81249,            0.011774,           0.0029429,          0.00050614,            0.003169,            0.003169,            0.003169
                 209,            0.019023,           0.0054629,           0.0016853,             0.98578,             0.99517,             0.99379,             0.81251,            0.011798,           0.0029334,           0.0005009,            0.003136,            0.003136,            0.003136
                 210,             0.01845,            0.005391,            0.001759,             0.98249,             0.98971,             0.99438,              0.8097,             0.01185,           0.0029477,          0.00049313,            0.003103,            0.003103,            0.003103
                 211,            0.018463,           0.0052883,           0.0018618,              0.9872,             0.99532,             0.99423,             0.81218,            0.011665,           0.0029311,          0.00049258,             0.00307,             0.00307,             0.00307
                 212,            0.018549,           0.0053444,           0.0020727,             0.98678,             0.99314,             0.99422,             0.80722,            0.011672,           0.0029353,          0.00051527,            0.003037,            0.003037,            0.003037
                 213,            0.018205,            0.005361,           0.0017525,             0.98219,             0.99722,             0.99384,             0.81014,            0.011735,           0.0029048,          0.00049315,            0.003004,            0.003004,            0.003004
                 214,             0.01857,           0.0054322,           0.0015421,             0.98024,             0.99173,             0.99234,             0.81593,            0.011699,           0.0029216,          0.00046418,            0.002971,            0.002971,            0.002971
                 215,            0.018279,           0.0053034,           0.0016865,             0.98155,             0.99463,             0.99363,             0.81387,            0.011538,           0.0029046,          0.00047694,            0.002938,            0.002938,            0.002938
                 216,            0.018492,            0.005384,           0.0020157,             0.98272,             0.98992,             0.99284,             0.81628,            0.011588,           0.0029049,          0.00047023,            0.002905,            0.002905,            0.002905
                 217,              0.0181,           0.0053343,           0.0017752,             0.98784,             0.99328,             0.99373,             0.81576,            0.011578,           0.0029017,          0.00049636,            0.002872,            0.002872,            0.002872
                 218,            0.018533,           0.0054075,           0.0018606,              0.9875,             0.99415,             0.99369,             0.81722,            0.011555,           0.0029048,          0.00047795,            0.002839,            0.002839,            0.002839
                 219,             0.01838,           0.0053249,           0.0016552,             0.98414,             0.99362,             0.99351,             0.81802,            0.011563,           0.0028924,          0.00047571,            0.002806,            0.002806,            0.002806
                 220,            0.018468,           0.0053989,           0.0016354,             0.98838,             0.99668,             0.99372,             0.81422,            0.011584,           0.0028899,          0.00045789,            0.002773,            0.002773,            0.002773
                 221,            0.018082,           0.0053126,           0.0017798,             0.98674,              0.9947,             0.99365,             0.81589,            0.011541,           0.0028914,          0.00047889,             0.00274,             0.00274,             0.00274
                 222,            0.018168,           0.0054043,           0.0015293,             0.98549,             0.99417,             0.99366,             0.81477,            0.011636,           0.0028857,          0.00044814,            0.002707,            0.002707,            0.002707
                 223,             0.01809,           0.0053505,           0.0014287,             0.98823,             0.99456,             0.99367,             0.81979,            0.011514,           0.0028706,          0.00044855,            0.002674,            0.002674,            0.002674
                 224,            0.018157,           0.0052055,            0.001346,             0.99063,             0.99566,             0.99383,             0.81641,            0.011505,           0.0028633,          0.00043748,            0.002641,            0.002641,            0.002641
                 225,            0.017857,           0.0053235,           0.0014959,             0.98991,             0.99429,             0.99366,             0.81631,             0.01146,           0.0028672,          0.00043582,            0.002608,            0.002608,            0.002608
                 226,            0.018072,           0.0051841,           0.0014427,             0.98709,             0.99286,             0.99268,             0.81466,            0.011428,           0.0028746,          0.00043331,            0.002575,            0.002575,            0.002575
                 227,            0.018185,            0.005321,           0.0015142,             0.98911,              0.9945,              0.9937,              0.8149,            0.011376,           0.0028681,          0.00043807,            0.002542,            0.002542,            0.002542
                 228,            0.018435,           0.0054322,           0.0017236,             0.98588,             0.99468,             0.99385,             0.81358,            0.011408,           0.0028791,           0.0004474,            0.002509,            0.002509,            0.002509
                 229,            0.017914,           0.0052327,           0.0018642,             0.98804,             0.99575,             0.99378,             0.81691,            0.011391,           0.0028587,           0.0004566,            0.002476,            0.002476,            0.002476
                 230,            0.017897,           0.0052545,           0.0017086,             0.98999,             0.99583,             0.99387,             0.81502,            0.011357,           0.0028606,          0.00044303,            0.002443,            0.002443,            0.002443
                 231,            0.017734,           0.0051309,           0.0018535,             0.99132,             0.99615,             0.99392,             0.81861,            0.011223,           0.0028399,          0.00043846,             0.00241,             0.00241,             0.00241
                 232,            0.017895,           0.0051581,           0.0015289,             0.98942,             0.99484,              0.9937,             0.81941,            0.011206,            0.002835,          0.00042769,            0.002377,            0.002377,            0.002377
                 233,            0.017856,           0.0050899,           0.0016137,             0.98904,              0.9959,             0.99374,             0.82333,            0.011223,           0.0028365,          0.00043153,            0.002344,            0.002344,            0.002344
                 234,            0.017514,           0.0052544,           0.0018767,             0.98647,             0.99484,             0.99374,             0.81986,             0.01128,           0.0028315,          0.00044118,            0.002311,            0.002311,            0.002311
                 235,            0.017494,           0.0053103,           0.0013213,              0.9871,             0.99536,             0.99375,             0.82053,            0.011219,           0.0028313,          0.00042252,            0.002278,            0.002278,            0.002278
                 236,            0.017852,           0.0052816,           0.0015147,              0.9879,             0.99763,             0.99376,             0.82311,            0.011249,           0.0028372,           0.0004175,            0.002245,            0.002245,            0.002245
                 237,            0.017454,           0.0052181,           0.0015423,             0.98799,             0.99703,             0.99385,             0.82569,            0.011129,           0.0028043,          0.00041227,            0.002212,            0.002212,            0.002212
                 238,            0.017433,           0.0051181,           0.0014033,             0.98811,             0.99462,              0.9939,              0.8277,            0.011075,           0.0027875,          0.00040227,            0.002179,            0.002179,            0.002179
                 239,            0.017489,           0.0051596,           0.0015779,             0.98804,             0.99491,             0.99378,             0.82733,            0.011012,           0.0027902,          0.00039343,            0.002146,            0.002146,            0.002146
                 240,             0.01751,           0.0050282,           0.0014359,             0.98902,             0.99498,             0.99382,             0.82663,            0.010987,           0.0027867,          0.00039379,            0.002113,            0.002113,            0.002113
                 241,            0.017165,           0.0051951,           0.0013454,             0.98902,              0.9913,             0.99422,             0.82641,             0.01103,           0.0027885,          0.00041229,             0.00208,             0.00208,             0.00208
                 242,            0.017457,           0.0050283,           0.0013258,             0.98608,             0.99478,             0.99392,             0.82736,            0.010998,           0.0027723,          0.00039957,            0.002047,            0.002047,            0.002047
                 243,            0.017583,           0.0052921,            0.001545,             0.98719,             0.99644,             0.99407,             0.82506,            0.011058,           0.0027761,          0.00039336,            0.002014,            0.002014,            0.002014
                 244,            0.017431,           0.0052842,            0.001569,             0.98752,             0.99543,             0.99406,              0.8247,            0.011043,           0.0027699,          0.00038987,            0.001981,            0.001981,            0.001981
                 245,            0.017452,           0.0050253,           0.0015379,             0.98895,             0.99553,             0.99416,             0.82551,            0.011002,           0.0027701,          0.00038063,            0.001948,            0.001948,            0.001948
                 246,            0.017241,           0.0052112,           0.0013488,             0.99008,             0.99554,             0.99384,             0.82475,            0.010967,            0.002765,          0.00037107,            0.001915,            0.001915,            0.001915
                 247,            0.017013,            0.005063,           0.0013505,             0.99039,             0.99531,             0.99392,             0.82691,            0.010997,           0.0027617,          0.00036862,            0.001882,            0.001882,            0.001882
                 248,             0.01728,           0.0052084,           0.0015791,             0.98969,             0.99547,             0.99392,             0.82787,            0.010911,           0.0027553,           0.0003602,            0.001849,            0.001849,            0.001849
                 249,              0.0175,           0.0051373,           0.0012412,             0.98938,             0.99585,             0.99421,             0.83066,            0.010855,           0.0027432,          0.00036068,            0.001816,            0.001816,            0.001816
                 250,            0.017286,           0.0051447,           0.0013959,             0.98856,             0.99589,             0.99432,             0.82924,            0.010863,           0.0027431,           0.0003585,            0.001783,            0.001783,            0.001783
                 251,             0.01731,           0.0050779,           0.0014805,             0.98753,             0.99604,             0.99423,             0.82935,            0.010831,           0.0027359,          0.00035805,             0.00175,             0.00175,             0.00175
                 252,            0.017398,           0.0051299,           0.0016618,             0.98918,              0.9952,             0.99426,             0.83011,            0.010811,           0.0027382,          0.00036047,            0.001717,            0.001717,            0.001717
                 253,            0.017275,           0.0051723,            0.001655,             0.98649,             0.99566,             0.99374,             0.83026,             0.01077,           0.0027287,          0.00036978,            0.001684,            0.001684,            0.001684
                 254,            0.016756,           0.0051837,           0.0012968,             0.98829,             0.99456,             0.99424,             0.82934,            0.010801,           0.0027312,          0.00037485,            0.001651,            0.001651,            0.001651
                 255,            0.016785,           0.0049038,           0.0011407,             0.99097,             0.99491,             0.99415,             0.82839,            0.010783,           0.0027221,           0.0003703,            0.001618,            0.001618,            0.001618
                 256,            0.016982,           0.0051293,           0.0013981,             0.99084,             0.99688,             0.99419,             0.83088,            0.010729,            0.002715,          0.00036923,            0.001585,            0.001585,            0.001585
                 257,            0.016962,           0.0052801,           0.0012167,             0.98997,             0.99561,             0.99418,             0.83318,            0.010705,           0.0027202,          0.00035879,            0.001552,            0.001552,            0.001552
                 258,            0.016819,           0.0050027,           0.0012841,             0.99038,             0.99499,             0.99429,             0.83442,             0.01073,           0.0027232,          0.00034912,            0.001519,            0.001519,            0.001519
                 259,            0.016587,           0.0051428,           0.0013315,             0.98906,             0.99562,             0.99431,             0.83458,            0.010645,           0.0027076,          0.00033737,            0.001486,            0.001486,            0.001486
                 260,            0.016804,           0.0050246,           0.0012044,             0.98944,             0.99566,             0.99396,             0.83446,            0.010613,           0.0027006,          0.00033336,            0.001453,            0.001453,            0.001453
                 261,            0.016854,            0.004986,           0.0013927,             0.98927,             0.99626,             0.99401,             0.83462,            0.010598,           0.0026958,          0.00033286,             0.00142,             0.00142,             0.00142
                 262,            0.016706,           0.0050123,           0.0011266,             0.99083,             0.99553,             0.99399,             0.83531,            0.010585,           0.0026992,          0.00032781,            0.001387,            0.001387,            0.001387
                 263,            0.016981,           0.0050538,           0.0011695,             0.99122,              0.9974,             0.99399,             0.83608,            0.010568,           0.0026893,          0.00031787,            0.001354,            0.001354,            0.001354
                 264,            0.016626,           0.0050717,            0.001236,             0.99182,             0.99566,              0.9942,             0.83418,            0.010591,           0.0026931,          0.00031456,            0.001321,            0.001321,            0.001321
                 265,            0.016829,           0.0050088,           0.0011715,             0.99116,             0.99604,             0.99417,             0.83448,            0.010569,           0.0026846,          0.00031643,            0.001288,            0.001288,            0.001288
                 266,            0.016788,           0.0050443,           0.0013252,             0.99062,             0.99571,             0.99409,             0.83538,             0.01051,           0.0026819,          0.00031319,            0.001255,            0.001255,            0.001255
                 267,            0.016489,           0.0050683,           0.0012804,             0.99159,             0.99519,             0.99406,             0.83547,            0.010485,            0.002678,           0.0003122,            0.001222,            0.001222,            0.001222
                 268,            0.016264,           0.0049879,           0.0012261,             0.99264,             0.99434,             0.99411,             0.83616,            0.010487,             0.00268,          0.00030935,            0.001189,            0.001189,            0.001189
                 269,            0.016449,           0.0049215,           0.0012964,             0.99218,             0.99438,             0.99418,             0.83453,            0.010542,           0.0026762,          0.00030497,            0.001156,            0.001156,            0.001156
                 270,            0.016202,           0.0049684,          0.00097562,             0.99223,             0.99521,             0.99421,               0.834,            0.010542,           0.0026746,          0.00030019,            0.001123,            0.001123,            0.001123
                 271,            0.016753,           0.0049333,           0.0012034,             0.99162,             0.99489,             0.99455,             0.83591,            0.010504,           0.0026658,          0.00029928,             0.00109,             0.00109,             0.00109
                 272,            0.016537,           0.0048793,          0.00099735,             0.99281,             0.99414,             0.99402,             0.83484,            0.010508,           0.0026701,          0.00029962,            0.001057,            0.001057,            0.001057
                 273,            0.016625,           0.0048165,           0.0011237,             0.99138,             0.99594,             0.99402,             0.83647,            0.010468,           0.0026637,          0.00029519,            0.001024,            0.001024,            0.001024
                 274,            0.015958,            0.004998,           0.0011801,             0.99125,             0.99548,               0.994,             0.83708,            0.010433,           0.0026682,          0.00029128,            0.000991,            0.000991,            0.000991
                 275,            0.016444,           0.0049902,           0.0010594,             0.99183,             0.99501,             0.99429,             0.83771,            0.010418,           0.0026648,          0.00029902,            0.000958,            0.000958,            0.000958
                 276,            0.016261,           0.0048897,           0.0011401,             0.99134,             0.99582,             0.99426,             0.83774,            0.010393,            0.002661,          0.00030044,            0.000925,            0.000925,            0.000925
                 277,            0.016498,           0.0049543,           0.0010461,             0.98989,             0.99609,             0.99426,               0.837,            0.010415,           0.0026562,          0.00029703,            0.000892,            0.000892,            0.000892
                 278,            0.016489,           0.0049785,           0.0011516,              0.9904,             0.99589,             0.99401,             0.83735,             0.01043,            0.002649,          0.00028935,            0.000859,            0.000859,            0.000859
                 279,            0.016365,           0.0049149,           0.0009463,             0.99078,              0.9955,             0.99402,             0.83883,            0.010392,           0.0026396,          0.00029256,            0.000826,            0.000826,            0.000826
                 280,            0.016318,           0.0048908,          0.00089105,             0.99108,             0.99561,             0.99401,             0.83785,            0.010396,           0.0026442,          0.00028298,            0.000793,            0.000793,            0.000793
                 281,            0.015871,           0.0048425,           0.0010437,             0.99062,             0.99545,               0.994,             0.83963,            0.010387,            0.002642,           0.0002699,             0.00076,             0.00076,             0.00076
                 282,            0.016115,           0.0047628,           0.0011466,             0.99047,             0.99555,               0.994,             0.84115,            0.010359,            0.002637,          0.00026177,            0.000727,            0.000727,            0.000727
                 283,            0.015884,           0.0049897,           0.0010109,             0.99027,             0.99639,             0.99401,             0.84237,            0.010381,            0.002641,          0.00025544,            0.000694,            0.000694,            0.000694
                 284,            0.016276,           0.0049027,            0.001003,              0.9911,             0.99634,             0.99402,             0.84164,            0.010391,           0.0026365,          0.00025355,            0.000661,            0.000661,            0.000661
                 285,            0.015685,           0.0047432,          0.00093028,             0.99083,             0.99649,             0.99425,             0.84066,            0.010388,           0.0026324,          0.00025214,            0.000628,            0.000628,            0.000628
                 286,            0.015946,           0.0048455,           0.0010182,              0.9902,             0.99703,             0.99424,             0.84261,             0.01036,            0.002625,          0.00025255,            0.000595,            0.000595,            0.000595
                 287,            0.015827,           0.0047728,           0.0010586,             0.99164,             0.99472,             0.99424,             0.84388,            0.010316,           0.0026164,          0.00024984,            0.000562,            0.000562,            0.000562
                 288,            0.015809,           0.0047462,            0.001015,             0.99216,             0.99466,             0.99425,             0.84312,            0.010313,           0.0026144,          0.00024854,            0.000529,            0.000529,            0.000529
                 289,             0.01546,           0.0047864,           0.0010512,             0.99148,               0.995,             0.99425,             0.84329,            0.010279,           0.0026092,          0.00024798,            0.000496,            0.000496,            0.000496
                 290,            0.015911,           0.0048365,          0.00098524,             0.99069,             0.99585,             0.99425,             0.84388,            0.010288,           0.0026097,          0.00024437,            0.000463,            0.000463,            0.000463
                 291,             0.01566,           0.0048178,           0.0010942,             0.99237,             0.99575,             0.99423,              0.8434,            0.010305,           0.0026164,           0.0002423,             0.00043,             0.00043,             0.00043
                 292,            0.015931,           0.0048691,           0.0010682,             0.99198,             0.99559,             0.99422,             0.84342,            0.010291,           0.0026165,          0.00024121,            0.000397,            0.000397,            0.000397
                 293,            0.015626,           0.0047314,           0.0012817,             0.99168,             0.99545,             0.99418,             0.84234,            0.010294,           0.0026171,          0.00023962,            0.000364,            0.000364,            0.000364
                 294,             0.01616,           0.0050156,           0.0010796,             0.99266,             0.99575,             0.99419,             0.84303,            0.010262,           0.0026154,          0.00024213,            0.000331,            0.000331,            0.000331
                 295,            0.015348,           0.0047901,          0.00095835,             0.99285,             0.99587,             0.99419,             0.84243,            0.010272,           0.0026165,          0.00024658,            0.000298,            0.000298,            0.000298
                 296,            0.015647,             0.00471,          0.00076684,             0.99295,             0.99582,             0.99419,             0.84165,             0.01027,           0.0026149,          0.00024275,            0.000265,            0.000265,            0.000265
                 297,            0.015685,           0.0046702,           0.0010762,             0.99236,             0.99564,             0.99418,             0.84268,             0.01026,           0.0026141,          0.00023894,            0.000232,            0.000232,            0.000232
                 298,            0.015493,           0.0047395,          0.00085155,             0.99234,             0.99586,             0.99419,             0.84139,            0.010246,           0.0026128,          0.00023688,            0.000199,            0.000199,            0.000199
                 299,             0.01556,           0.0048515,          0.00098232,             0.99261,             0.99587,              0.9942,             0.84179,            0.010242,           0.0026094,          0.00023609,            0.000166,            0.000166,            0.000166
